Station id,Station name,Date,Number of trips
95,Munkkiniemen aukio,2020-05-30,136
96,Huopalahdentie,2020-05-01,38
96,Huopalahdentie,2020-05-02,24
96,Huopalahdentie,2020-05-03,33
96,Huopalahdentie,2020-05-04,29
96,Huopalahdentie,2020-05-05,55
96,Huopalahdentie,2020-05-06,65
96,Huopalahdentie,2020-05-07,44
96,Huopalahdentie,2020-05-08,45
96,Huopalahdentie,2020-05-09,52
96,Huopalahdentie,2020-05-10,38
96,Huopalahdentie,2020-05-11,13
96,Huopalahdentie,2020-05-12,35
96,Huopalahdentie,2020-05-13,30
96,Huopalahdentie,2020-05-14,54
96,Huopalahdentie,2020-05-15,44
96,Huopalahdentie,2020-05-16,35
96,Huopalahdentie,2020-05-17,35
96,Huopalahdentie,2020-05-18,49
96,Huopalahdentie,2020-05-19,47
96,Huopalahdentie,2020-05-20,53
96,Huopalahdentie,2020-05-21,45
96,Huopalahdentie,2020-05-22,55
96,Huopalahdentie,2020-05-23,52
96,Huopalahdentie,2020-05-24,50
96,Huopalahdentie,2020-05-25,53
96,Huopalahdentie,2020-05-26,73
96,Huopalahdentie,2020-05-27,45
96,Huopalahdentie,2020-05-28,54
96,Huopalahdentie,2020-05-29,63
96,Huopalahdentie,2020-05-30,47
98,Ulvilantie,2020-05-01,27
98,Ulvilantie,2020-05-02,17
98,Ulvilantie,2020-05-03,15
98,Ulvilantie,2020-05-04,19
98,Ulvilantie,2020-05-05,26
98,Ulvilantie,2020-05-06,23
98,Ulvilantie,2020-05-07,22
98,Ulvilantie,2020-05-08,18
98,Ulvilantie,2020-05-09,29
98,Ulvilantie,2020-05-10,25
98,Ulvilantie,2020-05-11,10
98,Ulvilantie,2020-05-12,29
98,Ulvilantie,2020-05-13,9
98,Ulvilantie,2020-05-14,24
98,Ulvilantie,2020-05-15,26
98,Ulvilantie,2020-05-16,7
98,Ulvilantie,2020-05-17,15
98,Ulvilantie,2020-05-18,17
98,Ulvilantie,2020-05-19,20
98,Ulvilantie,2020-05-20,32
98,Ulvilantie,2020-05-21,25
98,Ulvilantie,2020-05-22,19
98,Ulvilantie,2020-05-23,29
98,Ulvilantie,2020-05-24,29
98,Ulvilantie,2020-05-25,32
98,Ulvilantie,2020-05-26,39
98,Ulvilantie,2020-05-27,26
98,Ulvilantie,2020-05-28,28
98,Ulvilantie,2020-05-29,27
98,Ulvilantie,2020-05-30,33
99,Muusantori,2020-05-01,17
99,Muusantori,2020-05-02,19
99,Muusantori,2020-05-03,24
99,Muusantori,2020-05-04,19
99,Muusantori,2020-05-05,21
99,Muusantori,2020-05-06,36
99,Muusantori,2020-05-07,19
99,Muusantori,2020-05-08,16
99,Muusantori,2020-05-09,27
99,Muusantori,2020-05-10,32
99,Muusantori,2020-05-11,14
99,Muusantori,2020-05-12,25
99,Muusantori,2020-05-13,13
99,Muusantori,2020-05-14,24
99,Muusantori,2020-05-15,22
99,Muusantori,2020-05-16,13
99,Muusantori,2020-05-17,15
99,Muusantori,2020-05-18,26
99,Muusantori,2020-05-19,23
99,Muusantori,2020-05-20,20
99,Muusantori,2020-05-21,37
99,Muusantori,2020-05-22,16
99,Muusantori,2020-05-23,40
99,Muusantori,2020-05-24,20
99,Muusantori,2020-05-25,29
99,Muusantori,2020-05-26,51
99,Muusantori,2020-05-27,38
99,Muusantori,2020-05-28,33
99,Muusantori,2020-05-29,24
99,Muusantori,2020-05-30,30
100,Teljäntie,2020-05-01,27
100,Teljäntie,2020-05-02,18
100,Teljäntie,2020-05-03,28
100,Teljäntie,2020-05-04,25
100,Teljäntie,2020-05-05,33
100,Teljäntie,2020-05-06,23
100,Teljäntie,2020-05-07,28
100,Teljäntie,2020-05-08,23
100,Teljäntie,2020-05-09,40
100,Teljäntie,2020-05-10,21
100,Teljäntie,2020-05-11,10
100,Teljäntie,2020-05-12,22
100,Teljäntie,2020-05-13,37
100,Teljäntie,2020-05-14,27
100,Teljäntie,2020-05-15,33
100,Teljäntie,2020-05-16,12
100,Teljäntie,2020-05-17,16
100,Teljäntie,2020-05-18,16
100,Teljäntie,2020-05-19,35
100,Teljäntie,2020-05-20,24
100,Teljäntie,2020-05-21,26
100,Teljäntie,2020-05-22,29
100,Teljäntie,2020-05-23,31
100,Teljäntie,2020-05-24,32
100,Teljäntie,2020-05-25,24
100,Teljäntie,2020-05-26,33
100,Teljäntie,2020-05-27,37
100,Teljäntie,2020-05-28,35
100,Teljäntie,2020-05-29,28
100,Teljäntie,2020-05-30,40
101,Munkkivuoren ostoskeskus,2020-05-01,41
101,Munkkivuoren ostoskeskus,2020-05-02,41
101,Munkkivuoren ostoskeskus,2020-05-03,64
101,Munkkivuoren ostoskeskus,2020-05-04,66
101,Munkkivuoren ostoskeskus,2020-05-05,104
101,Munkkivuoren ostoskeskus,2020-05-06,99
101,Munkkivuoren ostoskeskus,2020-05-07,93
101,Munkkivuoren ostoskeskus,2020-05-08,96
101,Munkkivuoren ostoskeskus,2020-05-09,72
101,Munkkivuoren ostoskeskus,2020-05-10,79
101,Munkkivuoren ostoskeskus,2020-05-11,37
101,Munkkivuoren ostoskeskus,2020-05-12,81
101,Munkkivuoren ostoskeskus,2020-05-13,78
101,Munkkivuoren ostoskeskus,2020-05-14,72
101,Munkkivuoren ostoskeskus,2020-05-15,77
101,Munkkivuoren ostoskeskus,2020-05-16,49
101,Munkkivuoren ostoskeskus,2020-05-17,40
101,Munkkivuoren ostoskeskus,2020-05-18,89
101,Munkkivuoren ostoskeskus,2020-05-19,87
101,Munkkivuoren ostoskeskus,2020-05-20,105
101,Munkkivuoren ostoskeskus,2020-05-21,112
101,Munkkivuoren ostoskeskus,2020-05-22,100
101,Munkkivuoren ostoskeskus,2020-05-23,95
101,Munkkivuoren ostoskeskus,2020-05-24,79
101,Munkkivuoren ostoskeskus,2020-05-25,93
101,Munkkivuoren ostoskeskus,2020-05-26,124
101,Munkkivuoren ostoskeskus,2020-05-27,122
101,Munkkivuoren ostoskeskus,2020-05-28,109
101,Munkkivuoren ostoskeskus,2020-05-29,120
101,Munkkivuoren ostoskeskus,2020-05-30,123
103,Vihdintie,2020-05-01,50
103,Vihdintie,2020-05-02,23
103,Vihdintie,2020-05-03,49
103,Vihdintie,2020-05-04,48
103,Vihdintie,2020-05-05,53
103,Vihdintie,2020-05-06,58
103,Vihdintie,2020-05-07,49
103,Vihdintie,2020-05-08,42
103,Vihdintie,2020-05-09,39
103,Vihdintie,2020-05-10,66
103,Vihdintie,2020-05-11,17
103,Vihdintie,2020-05-12,37
103,Vihdintie,2020-05-13,32
103,Vihdintie,2020-05-14,35
103,Vihdintie,2020-05-15,48
103,Vihdintie,2020-05-16,29
103,Vihdintie,2020-05-17,25
103,Vihdintie,2020-05-18,46
103,Vihdintie,2020-05-19,39
103,Vihdintie,2020-05-20,65
103,Vihdintie,2020-05-21,34
103,Vihdintie,2020-05-22,63
103,Vihdintie,2020-05-23,36
103,Vihdintie,2020-05-24,37
103,Vihdintie,2020-05-25,56
103,Vihdintie,2020-05-26,70
103,Vihdintie,2020-05-27,70
103,Vihdintie,2020-05-28,54
103,Vihdintie,2020-05-29,77
103,Vihdintie,2020-05-30,64
104,Kriikunakuja,2020-05-01,23
104,Kriikunakuja,2020-05-02,11
104,Kriikunakuja,2020-05-03,28
104,Kriikunakuja,2020-05-04,21
104,Kriikunakuja,2020-05-05,33
104,Kriikunakuja,2020-05-06,21
104,Kriikunakuja,2020-05-07,24
104,Kriikunakuja,2020-05-08,28
104,Kriikunakuja,2020-05-09,37
104,Kriikunakuja,2020-05-10,31
104,Kriikunakuja,2020-05-11,5
104,Kriikunakuja,2020-05-12,25
104,Kriikunakuja,2020-05-13,25
104,Kriikunakuja,2020-05-14,33
104,Kriikunakuja,2020-05-15,21
104,Kriikunakuja,2020-05-16,15
104,Kriikunakuja,2020-05-17,22
104,Kriikunakuja,2020-05-18,35
104,Kriikunakuja,2020-05-19,29
104,Kriikunakuja,2020-05-20,39
104,Kriikunakuja,2020-05-21,41
104,Kriikunakuja,2020-05-22,23
104,Kriikunakuja,2020-05-23,39
104,Kriikunakuja,2020-05-24,27
104,Kriikunakuja,2020-05-25,40
104,Kriikunakuja,2020-05-26,38
104,Kriikunakuja,2020-05-27,47
104,Kriikunakuja,2020-05-28,39
104,Kriikunakuja,2020-05-29,33
104,Kriikunakuja,2020-05-30,36
105,Tilkantori,2020-05-01,41
105,Tilkantori,2020-05-02,24
105,Tilkantori,2020-05-03,58
105,Tilkantori,2020-05-04,35
105,Tilkantori,2020-05-05,80
105,Tilkantori,2020-05-06,54
105,Tilkantori,2020-05-07,68
105,Tilkantori,2020-05-08,57
105,Tilkantori,2020-05-09,104
105,Tilkantori,2020-05-10,75
105,Tilkantori,2020-05-11,27
105,Tilkantori,2020-05-12,45
105,Tilkantori,2020-05-13,34
105,Tilkantori,2020-05-14,43
105,Tilkantori,2020-05-15,59
105,Tilkantori,2020-05-16,32
105,Tilkantori,2020-05-17,47
105,Tilkantori,2020-05-18,39
105,Tilkantori,2020-05-19,37
105,Tilkantori,2020-05-20,69
105,Tilkantori,2020-05-21,102
105,Tilkantori,2020-05-22,69
105,Tilkantori,2020-05-23,66
105,Tilkantori,2020-05-24,54
105,Tilkantori,2020-05-25,73
105,Tilkantori,2020-05-26,87
105,Tilkantori,2020-05-27,82
105,Tilkantori,2020-05-28,68
105,Tilkantori,2020-05-29,85
105,Tilkantori,2020-05-30,112
106,Korppaanmäentie,2020-05-01,21
106,Korppaanmäentie,2020-05-02,18
106,Korppaanmäentie,2020-05-03,18
106,Korppaanmäentie,2020-05-04,22
106,Korppaanmäentie,2020-05-05,31
106,Korppaanmäentie,2020-05-06,35
106,Korppaanmäentie,2020-05-07,30
106,Korppaanmäentie,2020-05-08,29
106,Korppaanmäentie,2020-05-09,29
106,Korppaanmäentie,2020-05-10,24
106,Korppaanmäentie,2020-05-11,21
106,Korppaanmäentie,2020-05-12,27
106,Korppaanmäentie,2020-05-13,21
106,Korppaanmäentie,2020-05-14,34
106,Korppaanmäentie,2020-05-15,23
106,Korppaanmäentie,2020-05-16,8
106,Korppaanmäentie,2020-05-17,11
106,Korppaanmäentie,2020-05-18,30
106,Korppaanmäentie,2020-05-19,27
106,Korppaanmäentie,2020-05-20,29
106,Korppaanmäentie,2020-05-21,26
106,Korppaanmäentie,2020-05-22,26
106,Korppaanmäentie,2020-05-23,18
106,Korppaanmäentie,2020-05-24,11
106,Korppaanmäentie,2020-05-25,37
106,Korppaanmäentie,2020-05-26,29
106,Korppaanmäentie,2020-05-27,25
106,Korppaanmäentie,2020-05-28,23
106,Korppaanmäentie,2020-05-29,29
106,Korppaanmäentie,2020-05-30,28
107,Tenholantie,2020-05-01,43
107,Tenholantie,2020-05-02,28
107,Tenholantie,2020-05-03,43
107,Tenholantie,2020-05-04,37
107,Tenholantie,2020-05-05,49
107,Tenholantie,2020-05-06,54
107,Tenholantie,2020-05-07,57
107,Tenholantie,2020-05-08,43
107,Tenholantie,2020-05-09,46
107,Tenholantie,2020-05-10,36
107,Tenholantie,2020-05-11,21
107,Tenholantie,2020-05-12,32
107,Tenholantie,2020-05-13,45
107,Tenholantie,2020-05-14,53
107,Tenholantie,2020-05-15,54
107,Tenholantie,2020-05-16,20
107,Tenholantie,2020-05-17,28
107,Tenholantie,2020-05-18,45
107,Tenholantie,2020-05-19,58
107,Tenholantie,2020-05-20,48
107,Tenholantie,2020-05-21,50
107,Tenholantie,2020-05-22,50
107,Tenholantie,2020-05-23,36
107,Tenholantie,2020-05-24,46
107,Tenholantie,2020-05-25,48
107,Tenholantie,2020-05-26,57
107,Tenholantie,2020-05-27,62
107,Tenholantie,2020-05-28,57
107,Tenholantie,2020-05-29,94
107,Tenholantie,2020-05-30,62
108,Radiokatu,2020-05-01,14
108,Radiokatu,2020-05-02,14
108,Radiokatu,2020-05-03,18
108,Radiokatu,2020-05-04,22
108,Radiokatu,2020-05-05,30
108,Radiokatu,2020-05-06,28
108,Radiokatu,2020-05-07,24
108,Radiokatu,2020-05-08,17
108,Radiokatu,2020-05-09,21
108,Radiokatu,2020-05-10,15
108,Radiokatu,2020-05-11,8
108,Radiokatu,2020-05-12,22
108,Radiokatu,2020-05-13,21
108,Radiokatu,2020-05-14,17
108,Radiokatu,2020-05-15,14
108,Radiokatu,2020-05-16,5
108,Radiokatu,2020-05-17,18
108,Radiokatu,2020-05-18,21
108,Radiokatu,2020-05-19,23
108,Radiokatu,2020-05-20,20
108,Radiokatu,2020-05-21,32
108,Radiokatu,2020-05-22,19
108,Radiokatu,2020-05-23,18
108,Radiokatu,2020-05-24,12
108,Radiokatu,2020-05-25,14
108,Radiokatu,2020-05-26,21
108,Radiokatu,2020-05-27,19
108,Radiokatu,2020-05-28,14
108,Radiokatu,2020-05-29,24
108,Radiokatu,2020-05-30,25
109,Hertanmäenkatu,2020-05-01,24
109,Hertanmäenkatu,2020-05-02,21
109,Hertanmäenkatu,2020-05-03,32
109,Hertanmäenkatu,2020-05-04,28
109,Hertanmäenkatu,2020-05-05,43
109,Hertanmäenkatu,2020-05-06,45
109,Hertanmäenkatu,2020-05-07,43
109,Hertanmäenkatu,2020-05-08,51
109,Hertanmäenkatu,2020-05-09,37
109,Hertanmäenkatu,2020-05-10,32
109,Hertanmäenkatu,2020-05-11,27
109,Hertanmäenkatu,2020-05-12,36
109,Hertanmäenkatu,2020-05-13,45
109,Hertanmäenkatu,2020-05-14,44
109,Hertanmäenkatu,2020-05-15,31
109,Hertanmäenkatu,2020-05-16,16
109,Hertanmäenkatu,2020-05-17,17
109,Hertanmäenkatu,2020-05-18,49
109,Hertanmäenkatu,2020-05-19,37
109,Hertanmäenkatu,2020-05-20,35
109,Hertanmäenkatu,2020-05-21,17
109,Hertanmäenkatu,2020-05-22,38
109,Hertanmäenkatu,2020-05-23,31
109,Hertanmäenkatu,2020-05-24,28
109,Hertanmäenkatu,2020-05-25,54
109,Hertanmäenkatu,2020-05-26,46
109,Hertanmäenkatu,2020-05-27,54
109,Hertanmäenkatu,2020-05-28,35
109,Hertanmäenkatu,2020-05-29,44
109,Hertanmäenkatu,2020-05-30,19
110,Maistraatintori,2020-05-01,16
110,Maistraatintori,2020-05-02,8
110,Maistraatintori,2020-05-03,14
110,Maistraatintori,2020-05-04,11
110,Maistraatintori,2020-05-05,26
110,Maistraatintori,2020-05-06,13
110,Maistraatintori,2020-05-07,20
110,Maistraatintori,2020-05-08,21
110,Maistraatintori,2020-05-09,18
110,Maistraatintori,2020-05-10,20
110,Maistraatintori,2020-05-11,9
110,Maistraatintori,2020-05-12,26
110,Maistraatintori,2020-05-13,18
110,Maistraatintori,2020-05-14,19
110,Maistraatintori,2020-05-15,16
110,Maistraatintori,2020-05-16,11
110,Maistraatintori,2020-05-17,7
110,Maistraatintori,2020-05-18,20
110,Maistraatintori,2020-05-19,15
110,Maistraatintori,2020-05-20,21
110,Maistraatintori,2020-05-21,10
110,Maistraatintori,2020-05-22,19
110,Maistraatintori,2020-05-23,11
110,Maistraatintori,2020-05-24,18
110,Maistraatintori,2020-05-25,23
110,Maistraatintori,2020-05-26,20
110,Maistraatintori,2020-05-27,27
110,Maistraatintori,2020-05-28,22
110,Maistraatintori,2020-05-29,22
110,Maistraatintori,2020-05-30,24
111,Esterinportti,2020-05-01,54
111,Esterinportti,2020-05-02,44
111,Esterinportti,2020-05-03,76
111,Esterinportti,2020-05-04,57
111,Esterinportti,2020-05-05,85
111,Esterinportti,2020-05-06,74
111,Esterinportti,2020-05-07,82
111,Esterinportti,2020-05-08,71
111,Esterinportti,2020-05-09,72
111,Esterinportti,2020-05-10,73
111,Esterinportti,2020-05-11,44
111,Esterinportti,2020-05-12,51
111,Esterinportti,2020-05-13,64
111,Esterinportti,2020-05-14,75
111,Esterinportti,2020-05-15,73
111,Esterinportti,2020-05-16,47
111,Esterinportti,2020-05-17,44
111,Esterinportti,2020-05-18,59
111,Esterinportti,2020-05-19,76
111,Esterinportti,2020-05-20,92
111,Esterinportti,2020-05-21,65
111,Esterinportti,2020-05-22,60
111,Esterinportti,2020-05-23,73
111,Esterinportti,2020-05-24,61
111,Esterinportti,2020-05-25,100
111,Esterinportti,2020-05-26,99
111,Esterinportti,2020-05-27,91
111,Esterinportti,2020-05-28,74
111,Esterinportti,2020-05-29,95
111,Esterinportti,2020-05-30,91
112,Rautatieläisenkatu,2020-05-01,23
112,Rautatieläisenkatu,2020-05-02,20
112,Rautatieläisenkatu,2020-05-03,39
112,Rautatieläisenkatu,2020-05-04,25
112,Rautatieläisenkatu,2020-05-05,40
112,Rautatieläisenkatu,2020-05-06,51
112,Rautatieläisenkatu,2020-05-07,44
112,Rautatieläisenkatu,2020-05-08,39
112,Rautatieläisenkatu,2020-05-09,45
112,Rautatieläisenkatu,2020-05-10,50
112,Rautatieläisenkatu,2020-05-11,16
112,Rautatieläisenkatu,2020-05-12,40
112,Rautatieläisenkatu,2020-05-13,29
112,Rautatieläisenkatu,2020-05-14,27
112,Rautatieläisenkatu,2020-05-15,32
112,Rautatieläisenkatu,2020-05-16,22
112,Rautatieläisenkatu,2020-05-17,28
112,Rautatieläisenkatu,2020-05-18,43
112,Rautatieläisenkatu,2020-05-19,36
112,Rautatieläisenkatu,2020-05-20,48
112,Rautatieläisenkatu,2020-05-21,45
112,Rautatieläisenkatu,2020-05-22,61
112,Rautatieläisenkatu,2020-05-23,27
112,Rautatieläisenkatu,2020-05-24,29
112,Rautatieläisenkatu,2020-05-25,52
112,Rautatieläisenkatu,2020-05-26,61
112,Rautatieläisenkatu,2020-05-27,59
112,Rautatieläisenkatu,2020-05-28,48
112,Rautatieläisenkatu,2020-05-29,59
112,Rautatieläisenkatu,2020-05-30,65
113,Pasilan asema,2020-05-01,126
113,Pasilan asema,2020-05-02,85
113,Pasilan asema,2020-05-03,138
113,Pasilan asema,2020-05-04,131
113,Pasilan asema,2020-05-05,188
113,Pasilan asema,2020-05-06,172
113,Pasilan asema,2020-05-07,157
113,Pasilan asema,2020-05-08,196
113,Pasilan asema,2020-05-09,202
113,Pasilan asema,2020-05-10,157
113,Pasilan asema,2020-05-11,100
113,Pasilan asema,2020-05-12,170
113,Pasilan asema,2020-05-13,182
113,Pasilan asema,2020-05-14,198
113,Pasilan asema,2020-05-15,195
113,Pasilan asema,2020-05-16,104
113,Pasilan asema,2020-05-17,132
113,Pasilan asema,2020-05-18,157
113,Pasilan asema,2020-05-19,167
113,Pasilan asema,2020-05-20,202
113,Pasilan asema,2020-05-21,179
113,Pasilan asema,2020-05-22,191
113,Pasilan asema,2020-05-23,152
113,Pasilan asema,2020-05-24,120
113,Pasilan asema,2020-05-25,214
113,Pasilan asema,2020-05-26,229
113,Pasilan asema,2020-05-27,194
113,Pasilan asema,2020-05-28,187
113,Pasilan asema,2020-05-29,251
113,Pasilan asema,2020-05-30,204
114,Ratapihantie,2020-05-01,32
114,Ratapihantie,2020-05-02,21
114,Ratapihantie,2020-05-03,51
114,Ratapihantie,2020-05-04,34
114,Ratapihantie,2020-05-05,36
114,Ratapihantie,2020-05-06,47
114,Ratapihantie,2020-05-07,51
114,Ratapihantie,2020-05-08,66
114,Ratapihantie,2020-05-09,53
114,Ratapihantie,2020-05-10,50
114,Ratapihantie,2020-05-11,35
114,Ratapihantie,2020-05-12,63
114,Ratapihantie,2020-05-13,38
114,Ratapihantie,2020-05-14,42
114,Ratapihantie,2020-05-15,41
114,Ratapihantie,2020-05-16,38
114,Ratapihantie,2020-05-17,39
114,Ratapihantie,2020-05-18,53
114,Ratapihantie,2020-05-19,47
114,Ratapihantie,2020-05-20,41
114,Ratapihantie,2020-05-21,38
114,Ratapihantie,2020-05-22,48
114,Ratapihantie,2020-05-23,38
114,Ratapihantie,2020-05-24,41
114,Ratapihantie,2020-05-25,56
114,Ratapihantie,2020-05-26,71
114,Ratapihantie,2020-05-27,75
114,Ratapihantie,2020-05-28,50
114,Ratapihantie,2020-05-29,87
114,Ratapihantie,2020-05-30,65
115,Venttiilikuja,2020-05-01,52
115,Venttiilikuja,2020-05-02,50
115,Venttiilikuja,2020-05-03,51
115,Venttiilikuja,2020-05-04,57
115,Venttiilikuja,2020-05-05,70
115,Venttiilikuja,2020-05-06,75
115,Venttiilikuja,2020-05-07,59
115,Venttiilikuja,2020-05-08,88
115,Venttiilikuja,2020-05-09,63
115,Venttiilikuja,2020-05-10,65
115,Venttiilikuja,2020-05-11,31
115,Venttiilikuja,2020-05-12,52
115,Venttiilikuja,2020-05-13,57
115,Venttiilikuja,2020-05-14,70
115,Venttiilikuja,2020-05-15,75
115,Venttiilikuja,2020-05-16,32
115,Venttiilikuja,2020-05-17,47
115,Venttiilikuja,2020-05-18,64
115,Venttiilikuja,2020-05-19,48
115,Venttiilikuja,2020-05-20,65
115,Venttiilikuja,2020-05-21,56
115,Venttiilikuja,2020-05-22,48
115,Venttiilikuja,2020-05-23,45
115,Venttiilikuja,2020-05-24,41
115,Venttiilikuja,2020-05-25,64
115,Venttiilikuja,2020-05-26,64
115,Venttiilikuja,2020-05-27,64
115,Venttiilikuja,2020-05-28,64
115,Venttiilikuja,2020-05-29,63
115,Venttiilikuja,2020-05-30,70
116,Linnanmäki,2020-05-01,91
116,Linnanmäki,2020-05-02,54
116,Linnanmäki,2020-05-03,89
116,Linnanmäki,2020-05-04,63
116,Linnanmäki,2020-05-05,146
116,Linnanmäki,2020-05-06,124
116,Linnanmäki,2020-05-07,137
116,Linnanmäki,2020-05-08,124
116,Linnanmäki,2020-05-09,162
116,Linnanmäki,2020-05-10,108
116,Linnanmäki,2020-05-11,38
116,Linnanmäki,2020-05-12,91
116,Linnanmäki,2020-05-13,81
116,Linnanmäki,2020-05-14,79
116,Linnanmäki,2020-05-15,94
116,Linnanmäki,2020-05-16,58
116,Linnanmäki,2020-05-17,74
116,Linnanmäki,2020-05-18,98
116,Linnanmäki,2020-05-19,97
116,Linnanmäki,2020-05-20,125
116,Linnanmäki,2020-05-21,86
116,Linnanmäki,2020-05-22,137
116,Linnanmäki,2020-05-23,119
116,Linnanmäki,2020-05-24,69
116,Linnanmäki,2020-05-25,103
116,Linnanmäki,2020-05-26,175
116,Linnanmäki,2020-05-27,97
116,Linnanmäki,2020-05-28,90
116,Linnanmäki,2020-05-29,170
116,Linnanmäki,2020-05-30,218
117,Brahen puistikko,2020-05-01,73
117,Brahen puistikko,2020-05-02,44
117,Brahen puistikko,2020-05-03,66
117,Brahen puistikko,2020-05-04,80
117,Brahen puistikko,2020-05-05,83
117,Brahen puistikko,2020-05-06,88
117,Brahen puistikko,2020-05-07,85
117,Brahen puistikko,2020-05-08,83
117,Brahen puistikko,2020-05-09,93
117,Brahen puistikko,2020-05-10,60
117,Brahen puistikko,2020-05-11,44
117,Brahen puistikko,2020-05-12,59
117,Brahen puistikko,2020-05-13,59
117,Brahen puistikko,2020-05-14,70
117,Brahen puistikko,2020-05-15,84
117,Brahen puistikko,2020-05-16,40
117,Brahen puistikko,2020-05-17,60
117,Brahen puistikko,2020-05-18,74
117,Brahen puistikko,2020-05-19,61
117,Brahen puistikko,2020-05-20,88
117,Brahen puistikko,2020-05-21,83
117,Brahen puistikko,2020-05-22,90
117,Brahen puistikko,2020-05-23,91
117,Brahen puistikko,2020-05-24,68
117,Brahen puistikko,2020-05-25,81
117,Brahen puistikko,2020-05-26,103
117,Brahen puistikko,2020-05-27,97
117,Brahen puistikko,2020-05-28,78
117,Brahen puistikko,2020-05-29,87
117,Brahen puistikko,2020-05-30,135
118,Fleminginkatu,2020-05-01,60
118,Fleminginkatu,2020-05-02,57
118,Fleminginkatu,2020-05-03,71
118,Fleminginkatu,2020-05-04,81
118,Fleminginkatu,2020-05-05,119
118,Fleminginkatu,2020-05-06,118
118,Fleminginkatu,2020-05-07,129
118,Fleminginkatu,2020-05-08,127
118,Fleminginkatu,2020-05-09,90
118,Fleminginkatu,2020-05-10,103
118,Fleminginkatu,2020-05-11,61
118,Fleminginkatu,2020-05-12,88
118,Fleminginkatu,2020-05-13,104
118,Fleminginkatu,2020-05-14,114
118,Fleminginkatu,2020-05-15,89
118,Fleminginkatu,2020-05-16,51
118,Fleminginkatu,2020-05-17,73
118,Fleminginkatu,2020-05-18,95
118,Fleminginkatu,2020-05-19,98
118,Fleminginkatu,2020-05-20,117
118,Fleminginkatu,2020-05-21,78
118,Fleminginkatu,2020-05-22,125
118,Fleminginkatu,2020-05-23,95
118,Fleminginkatu,2020-05-24,64
118,Fleminginkatu,2020-05-25,120
118,Fleminginkatu,2020-05-26,144
118,Fleminginkatu,2020-05-27,134
118,Fleminginkatu,2020-05-28,123
118,Fleminginkatu,2020-05-29,119
118,Fleminginkatu,2020-05-30,105
119,Gebhardinaukio,2020-05-01,30
119,Gebhardinaukio,2020-05-02,17
119,Gebhardinaukio,2020-05-03,38
119,Gebhardinaukio,2020-05-04,40
119,Gebhardinaukio,2020-05-05,48
119,Gebhardinaukio,2020-05-06,52
119,Gebhardinaukio,2020-05-07,35
119,Gebhardinaukio,2020-05-08,50
119,Gebhardinaukio,2020-05-09,35
119,Gebhardinaukio,2020-05-10,42
119,Gebhardinaukio,2020-05-11,26
119,Gebhardinaukio,2020-05-12,46
119,Gebhardinaukio,2020-05-13,33
119,Gebhardinaukio,2020-05-14,36
119,Gebhardinaukio,2020-05-15,32
119,Gebhardinaukio,2020-05-16,18
119,Gebhardinaukio,2020-05-17,17
119,Gebhardinaukio,2020-05-18,43
119,Gebhardinaukio,2020-05-19,40
119,Gebhardinaukio,2020-05-20,46
119,Gebhardinaukio,2020-05-21,45
119,Gebhardinaukio,2020-05-22,52
119,Gebhardinaukio,2020-05-23,35
119,Gebhardinaukio,2020-05-24,24
119,Gebhardinaukio,2020-05-25,50
119,Gebhardinaukio,2020-05-26,73
119,Gebhardinaukio,2020-05-27,52
119,Gebhardinaukio,2020-05-28,39
119,Gebhardinaukio,2020-05-29,62
119,Gebhardinaukio,2020-05-30,47
120,Mäkelänkatu,2020-05-01,44
120,Mäkelänkatu,2020-05-02,23
120,Mäkelänkatu,2020-05-03,46
120,Mäkelänkatu,2020-05-04,37
120,Mäkelänkatu,2020-05-05,51
120,Mäkelänkatu,2020-05-06,44
120,Mäkelänkatu,2020-05-07,51
120,Mäkelänkatu,2020-05-08,50
120,Mäkelänkatu,2020-05-09,67
120,Mäkelänkatu,2020-05-10,47
120,Mäkelänkatu,2020-05-11,32
120,Mäkelänkatu,2020-05-12,47
120,Mäkelänkatu,2020-05-13,63
120,Mäkelänkatu,2020-05-14,50
120,Mäkelänkatu,2020-05-15,51
120,Mäkelänkatu,2020-05-16,20
120,Mäkelänkatu,2020-05-17,30
120,Mäkelänkatu,2020-05-18,74
120,Mäkelänkatu,2020-05-19,36
120,Mäkelänkatu,2020-05-20,45
120,Mäkelänkatu,2020-05-21,49
120,Mäkelänkatu,2020-05-22,74
120,Mäkelänkatu,2020-05-23,48
120,Mäkelänkatu,2020-05-24,31
120,Mäkelänkatu,2020-05-25,51
120,Mäkelänkatu,2020-05-26,45
120,Mäkelänkatu,2020-05-27,61
120,Mäkelänkatu,2020-05-28,68
120,Mäkelänkatu,2020-05-29,71
120,Mäkelänkatu,2020-05-30,52
121,Vilhonvuorenkatu,2020-05-01,76
121,Vilhonvuorenkatu,2020-05-02,82
121,Vilhonvuorenkatu,2020-05-03,102
121,Vilhonvuorenkatu,2020-05-04,84
121,Vilhonvuorenkatu,2020-05-05,120
121,Vilhonvuorenkatu,2020-05-06,142
121,Vilhonvuorenkatu,2020-05-07,144
121,Vilhonvuorenkatu,2020-05-08,131
121,Vilhonvuorenkatu,2020-05-09,155
121,Vilhonvuorenkatu,2020-05-10,101
121,Vilhonvuorenkatu,2020-05-11,39
121,Vilhonvuorenkatu,2020-05-12,104
